time_s,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,orient_0,orient_1,orient_2,orient_3,accel_0,accel_1,accel_2,gyro_0,gyro_1,gyro_2,pose,rssi
26.5,-2.174,27.264,-11.574,45.107,-12.703,4.801,11.424,-5.835,0.1382,0.0545,-0.0205,0.1371,-0.3046,-0.1696,0.1688,0.1603,0.0645,-0.0254,rest,-55
26.52,-5.029,22.628,4.808,-17.445,-18.598,30.269,-14.375,5.455,0.1351,0.0542,-0.0758,-0.1016,0.561,-0.3123,-0.166,0.0745,-0.0438,0.1148,rest,-55
26.54,-29.355,-4.208,13.554,13.621,-11.449,-20.434,4.274,-26.249,0.1284,0.0157,-0.0697,-0.1055,-0.1899,-0.4686,0.1484,-0.1606,0.0799,0.1075,rest,-55
26.56,19.32,5.037,22.505,27.722,5.164,6.371,-11.149,-19.752,0.1282,0.0606,0.0687,-0.0591,0.4872,-0.0686,-0.2406,-0.1147,0.3142,-0.2222,rest,-55
26.58,-15.022,57.97,18.821,-14.661,-21.629,-33.454,1.942,14.56,0.1519,-0.1894,-0.1325,-0.012,0.8363,0.2658,0.1118,-0.245,-0.424,0.0078,rest,-55
26.6,-1.987,-5.356,-7.609,-14.967,-19.553,27.79,-17.731,-5.523,-0.0039,0.0706,-0.0852,0.0978,-0.1739,-0.0486,0.4929,-0.1938,0.1442,0.2009,rest,-55
26.62,6.198,-2.351,42.514,-0.277,4.082,-6.731,3.022,19.282,-0.0275,-0.2109,0.0514,-0.1078,0.2226,-0.0004,0.2829,-0.1897,-0.107,-0.068,rest,-55
26.64,-29.646,22.228,-32.508,21.946,8.488,-3.977,6.902,6.355,-0.04,0.0298,0.0731,-0.0945,0.1039,-0.7879,-0.5789,0.1129,-0.0836,-0.1707,rest,-55
26.66,-1.061,-7.919,-19.772,-32.781,-39.363,14.776,-8.45,19.391,-0.0433,0.0355,-0.0125,0.0044,0.0279,-0.1337,-0.3689,0.1532,0.3187,0.3318,rest,-55
26.68,-11.065,-14.663,-11.086,-3.517,-1.049,-19.959,-29.595,0.999,-0.353,-0.0101,-0.0945,0.078,0.3143,0.3214,-0.1039,-0.227,-0.1629,0.0575,rest,-55
26.7,-32.917,27.871,-6.613,10.003,-35.629,-18.52,-38.114,20.424,-0.016,0.0571,0.0063,0.0468,-0.1012,-0.0611,-0.0275,0.0811,0.0864,0.5623,rest,-55
26.72,33.632,-35.575,-2.862,-8.118,25.603,-6.315,9.286,-46.741,-0.1514,0.2092,0.005,-0.0998,0.0729,-0.3159,-0.085,-0.2905,-0.1577,-0.0833,rest,-55
26.74,22.414,9.281,12.77,-0.515,16.457,-17.47,-14.654,8.152,-0.0279,-0.0014,-0.0164,0.1253,0.3917,-0.1878,-0.528,-0.1423,-0.1794,0.1663,rest,-55
26.76,18.41,-20.621,-15.09,-29.58,2.688,-0.898,15.782,9.943,0.061,-0.1542,-0.0626,0.0949,-0.1616,-0.4883,0.2424,-0.1155,0.2125,-0.0037,rest,-55
26.78,-5.544,27.264,-26.053,28.684,-12.787,3.247,3.436,-8.542,-0.0762,-0.037,-0.1015,0.1962,-0.1443,0.3477,0.3082,0.0726,-0.0271,0.0388,rest,-55
26.8,11.443,2.009,-31.335,-36.366,30.18,-52.694,3.914,-4.7,0.0161,-0.114,0.0351,0.0206,0.8283,0.039,0.4045,-0.2997,0.204,0.0453,rest,-55
26.82,5.395,5.671,34.127,5.102,-15.682,-12.319,16.343,8.949,-0.153,0.0515,-0.1082,0.0438,-0.2417,-0.0844,-0.1634,0.3038,0.0804,0.2522,rest,-55
26.84,57.904,0.936,30.04,-13.989,25.098,-16.15,-0.368,10.738,0.0694,-0.1273,-0.0867,0.0611,-0.1103,-0.4192,-0.0213,-0.0238,0.0354,0.1058,rest,-55
26.86,9.313,-15.363,-8.217,18.556,-10.864,-7.902,-30.085,-0.574,0.0345,-0.1975,-0.107,-0.1422,0.2365,-0.5737,-0.0236,0.1436,0.0376,-0.088,rest,-55
26.88,6.929,20.739,-2.152,-44.779,22.955,8.005,-0.662,-39.607,-0.0298,-0.0875,-0.1216,-0.0136,-0.1608,-0.141,0.2219,0.0511,-0.0991,-0.1245,rest,-55
26.9,-9.097,-4.949,11.681,-20.851,29.169,11.695,-54.759,1.707,0.1041,0.0389,-0.0412,-0.0061,0.0535,0.2309,-0.4245,-0.121,0.3277,0.0066,rest,-55
26.92,30.558,59.712,-9.841,-23.946,-5.311,21.98,24.778,45.44,-0.0037,0.0488,-0.0712,-0.2507,-0.0119,-0.3461,0.193,-0.3763,-0.1479,0.0535,rest,-55
26.94,7.447,-0.949,37.347,31.389,-13.687,32.188,35.244,-2.478,0.0045,-0.0051,-0.0645,-0.0546,0.3958,0.1312,-0.1663,-0.1852,-0.1516,-0.0328,rest,-55
26.96,18.263,-17.202,18.034,3.939,2.857,20.516,16.867,-28.09,-0.1084,-0.023,0.0356,0.1365,0.0195,0.5111,-0.212,-0.1075,-0.0611,-0.1634,rest,-55
26.98,23.188,-55.397,-10.071,22.964,-6.246,21.458,43.954,1.608,0.1169,0.2419,0.0402,-0.0048,0.2707,0.3553,-0.0116,-0.0968,0.3435,-0.0541,rest,-55
27.0,23.875,5.257,36.539,-16.981,-17.02,17.09,-22.607,2.333,0.1548,-0.1785,0.0402,0.1212,-0.0078,-0.2781,-0.0788,-0.1677,0.0138,-0.0553,rest,-55
27.02,-10.265,9.323,31.582,6.556,26.873,31.576,-11.733,5.497,-0.0425,-0.1482,0.0356,-0.1052,0.1453,-0.4668,0.0513,-0.3141,0.1348,-0.0787,rest,-55
27.04,-9.796,22.53,-6.431,2.217,-3.972,10.148,20.859,16.713,-0.0467,0.1209,-0.0916,-0.0742,-0.0383,0.314,-0.351,0.1783,-0.0109,-0.0867,rest,-55
27.06,21.956,-16.053,45.714,-3.533,2.997,30.858,3.519,23.777,-0.1953,-0.0443,0.0397,0.1081,0.2309,0.2028,0.3183,0.095,-0.4286,0.2884,rest,-55
27.08,-16.753,6.273,3.62,0.947,-22.121,-38.774,-20.048,16.525,-0.1447,-0.088,0.0418,-0.1027,-0.1629,0.0245,0.0848,-0.2094,0.0282,0.0798,rest,-55
27.1,-25.464,4.297,-14.332,2.478,14.462,-3.525,18.268,15.816,0.0908,0.0403,0.1101,0.0385,-0.5002,-0.2376,-0.0634,-0.0174,0.0715,-0.1614,rest,-55
27.12,40.174,-2.049,-0.154,-13.415,-20.068,-2.526,0.551,-1.738,0.1655,-0.0126,-0.0086,0.0815,-0.0513,0.1618,-0.3837,-0.2542,0.0244,-0.0463,rest,-55
27.14,-16.18,2.437,4.182,-14.198,-10.376,4.332,-20.422,-12.081,0.0534,-0.0024,-0.0477,-0.0903,-0.304,-0.0395,0.6077,0.1132,-0.2666,0.1414,rest,-55
27.16,-15.178,-0.097,-11.777,40.455,-22.682,6.272,-13.706,14.777,0.0293,0.1255,0.0718,-0.0694,0.8749,0.1666,-0.1652,0.0411,0.1262,0.1186,rest,-55
27.18,9.921,19.33,17.363,-16.951,42.161,39.378,16.019,0.774,0.0056,-0.0324,-0.0194,-0.2187,0.4591,0.3532,-0.503,0.178,-0.0015,-0.0398,rest,-55
27.2,9.857,-34.856,-0.225,1.59,1.609,-27.35,8.938,21.196,0.0407,-0.0229,0.2689,-0.0925,0.232,0.073,0.6037,0.0773,0.1202,0.1011,rest,-55
27.22,-21.166,-17.378,-5.513,19.148,4.662,-4.135,27.444,-39.649,-0.1296,-0.2497,0.1208,-0.0097,0.2899,-0.0328,0.307,-0.0254,0.082,0.0527,rest,-55
27.24,6.754,33.695,-32.488,-1.368,3.96,0.966,-7.958,-10.694,0.153,-0.0071,0.2438,0.0528,-0.0869,0.1658,0.0327,0.2684,-0.2335,-0.3602,rest,-55
27.26,7.22,16.714,5.718,13.45,10.509,-29.608,5.625,26.336,0.0172,-0.131,-0.0334,0.0557,0.5387,-0.5869,0.1084,-0.1864,0.1015,0.1176,rest,-55
27.28,-4.663,12.632,22.798,-3.291,-26.743,28.511,16.574,11.275,-0.0691,0.0985,0.2042,-0.0121,0.0283,-0.3196,-0.2159,-0.2149,0.0262,-0.0682,rest,-55
27.3,7.456,-17.838,-3.351,-19.071,3.751,-32.646,3.032,-5.575,0.0181,-0.1652,0.0655,-0.0299,0.0651,-0.561,-0.3728,-0.078,0.2751,0.1055,rest,-55
27.32,2.598,-18.486,-22.125,5.533,14.014,4.179,34.191,-13.649,0.0179,-0.1693,0.0211,0.1469,-0.3125,0.2526,0.4323,-0.1379,0.0934,0.3159,rest,-55
27.34,4.61,15.734,-35.479,11.943,10.345,-26.524,-19.287,12.08,-0.0303,0.1112,0.0311,0.0056,-0.0511,0.0878,0.2409,0.1068,-0.0846,0.2479,rest,-55
27.36,13.154,7.705,1.834,10.001,-36.634,4.826,32.804,4.4,0.0083,-0.0596,0.0493,-0.0195,0.3928,-0.2591,-0.1357,-0.1202,0.3669,-0.038,rest,-55
27.38,-10.962,-41.812,-18.227,10.558,10.478,-13.024,-11.913,37.197,0.2696,0.115,0.1559,0.1771,0.6644,-0.0906,-0.2635,0.3667,-0.1929,-0.2057,rest,-55
27.4,-20.113,-2.628,-39.688,-28.662,-12.447,-23.919,21.248,0.133,0.0577,0.0468,-0.0207,0.0988,0.1356,-0.0955,-0.5052,0.1041,-0.2523,0.0761,rest,-55
27.42,1.578,-27.207,5.168,3.826,3.899,2.94,-13.048,11.832,-0.0688,-0.1075,0.0675,0.0936,0.1819,-0.0622,-0.5818,0.2963,-0.391,0.1172,rest,-55
27.44,42.205,2.989,5.825,7.586,3.963,47.012,-16.863,-19.375,-0.0328,0.1741,-0.0577,0.043,0.3213,0.2337,0.3054,0.2836,0.0616,-0.0914,rest,-55
27.46,2.944,-6.781,50.431,-10.653,9.663,-30.017,2.656,-5.742,0.0676,0.0702,0.1417,0.1338,-0.0199,-0.2833,-0.2481,0.0605,0.0316,0.0516,rest,-55
27.48,-10.702,28.745,-29.454,-11.809,-21.542,-4.179,24.931,-5.755,0.0101,0.0664,-0.0335,0.0383,0.0752,-0.3392,-0.1393,0.0709,0.2564,0.2563,rest,-55
27.5,41.91,9.709,-8.266,-1.279,-2.275,-8.158,7.659,8.59,-0.1174,0.1088,-0.1837,-0.0222,0.3448,0.1822,-0.1071,0.3938,-0.088,-0.4004,rest,-55
27.52,9.055,-35.57,-16.629,12.455,-9.217,11.612,-23.162,17.17,-0.1691,0.1319,-0.0475,0.1531,-0.2522,0.5774,-0.2873,-0.3588,0.0086,0.2468,rest,-55
27.54,15.816,23.259,16.21,-16.405,15.328,1.857,-14.195,3.587,-0.0056,0.1416,-0.0515,-0.0562,-0.2096,0.5691,-0.1928,0.2594,-0.2063,0.1013,rest,-55
27.56,5.25,24.667,21.768,1.638,-10.742,32.499,-12.739,-45.354,-0.1859,-0.1615,0.0596,0.2214,-0.612,-0.2348,0.0267,0.3091,-0.1576,0.1182,rest,-55
27.58,-5.002,52.143,2.891,7.114,1.685,-8.294,18.997,-23.181,-0.2002,-0.015,0.0816,-0.0581,0.0559,-0.3662,0.3188,0.1304,0.0039,0.0337,rest,-55
27.6,-27.872,-26.978,-2.44,10.275,11.288,-7.259,14.908,28.416,-0.0089,0.031,-0.0208,-0.0126,0.0509,0.511,0.2746,0.165,-0.0907,-0.1796,rest,-55
27.62,7.791,24.875,34.468,-49.053,48.928,8.34,18.179,-34.799,-0.0237,0.0823,-0.1175,-0.2888,0.1007,-0.0149,0.4324,-0.032,-0.0173,0.1395,rest,-55
27.64,20.67,-14.175,18.89,-10.435,0.33,13.415,16.903,6.366,-0.1081,-0.187,-0.0188,0.0971,0.1349,0.0726,-0.0021,0.0618,-0.1988,0.156,rest,-55
27.66,16.926,-7.105,8.74,-34.331,3.601,-2.663,25.185,-3.973,0.0869,-0.0391,-0.2286,-0.0226,0.059,0.0453,0.0498,-0.1013,-0.0647,-0.2253,rest,-55
27.68,-39.932,-2.129,-14.904,21.597,-43.64,5.82,42.43,-3.657,-0.0003,0.0426,0.0505,-0.0409,-0.3025,0.1958,-0.5724,0.1664,-0.0784,0.0006,rest,-55
27.7,-10.512,28.618,4.98,-6.435,-6.998,-2.963,47.939,-26.342,0.1083,0.0568,0.154,0.0629,0.001,0.306,0.0689,0.151,0.2856,0.0185,rest,-55
27.72,-8.488,-12.876,9.011,-17.563,-6.996,-19.351,10.167,-15.043,-0.1287,-0.1111,-0.0571,-0.048,0.0754,-0.0485,0.1111,0.0901,0.1481,-0.3816,rest,-55
27.74,-22.544,11.098,4.228,19.539,-30.88,-9.503,-5.928,3.331,0.0036,0.0469,-0.0115,0.1372,0.5074,-0.3354,0.0135,0.1596,0.1171,-0.0816,rest,-55
27.76,5.097,-31.669,-0.383,-29.206,10.16,-22.319,3.261,6.384,0.0076,-0.0632,-0.021,0.1181,-0.1274,0.0064,-0.167,0.2041,0.0156,-0.1528,rest,-55
27.78,0.143,-4.821,27.852,-0.894,-27.655,9.973,35.722,23.939,-0.1103,-0.0269,-0.0031,-0.0019,0.1143,-0.1032,-0.2747,0.1904,-0.2247,-0.1604,rest,-55
27.8,-22.596,12.244,2.129,17.67,-15.704,-25.06,-8.878,-3.65,0.0209,-0.1682,0.0479,-0.0894,-0.1942,0.3521,-0.655,0.0645,0.0637,-0.1638,rest,-55
27.82,-8.94,24.421,39.258,21.295,37.717,-13.827,-31.602,-1.052,0.0805,-0.1855,-0.0926,-0.0815,0.107,0.0683,-0.2325,0.036,-0.229,-0.0853,rest,-55
27.84,-25.296,-3.005,-16.01,13.808,-0.524,-4.535,35.362,7.666,-0.0368,-0.0584,-0.1181,-0.0066,0.0923,-0.5743,-0.4092,-0.1032,-0.2196,0.0087,rest,-55
27.86,3.643,-2.446,11.003,-11.698,-0.918,-20.066,5.692,1.518,-0.1199,-0.0155,-0.0038,0.0281,0.0954,-0.2164,0.2291,0.1046,-0.1449,-0.2285,rest,-55
27.88,-12.963,-29.433,4.16,23.671,28.431,-21.787,15.736,1.69,-0.2396,-0.0332,-0.0444,0.1211,-0.2613,0.1689,-0.0321,-0.2892,-0.1104,0.3063,rest,-55
27.9,-3.467,18.117,17.021,-8.965,-25.668,-23.036,29.033,3.035,-0.1734,0.0834,-0.1787,-0.0826,0.0244,0.7561,0.2448,-0.0965,0.0057,0.1839,rest,-55
27.92,28.437,-4.953,-4.372,-16.601,13.303,20.519,-38.774,-7.936,-0.1213,0.0151,-0.1238,-0.132,0.3371,-0.0497,-0.018,0.0863,0.1942,-0.0837,rest,-55
27.94,-7.926,-7.841,21.63,-1.363,-5.822,7.818,36.625,1.486,-0.0269,0.1943,0.133,0.1185,-0.1502,-0.1799,-0.5502,0.193,0.0154,-0.3602,rest,-55
27.96,24.037,-6.747,-4.282,-30.259,9.844,10.035,-0.96,-8.365,0.2626,-0.1203,-0.0721,0.0708,-0.3043,-0.3265,0.3395,0.121,0.0968,0.0364,rest,-55
27.98,-13.843,-5.053,-1.581,16.924,8.517,-18.557,15.791,-33.57,-0.032,-0.1142,-0.0857,0.1927,-0.4412,-0.2458,0.1531,-0.094,0.0311,0.2859,rest,-55
28.0,13.093,-9.374,-2.674,10.612,12.7,0.415,7.212,7.232,-0.0092,-0.0605,0.0743,0.0292,-0.6243,-0.2478,-0.1442,-0.0402,0.2408,0.6405,rest,-55
28.02,-49.176,6.088,1.392,-3.61,10.859,2.996,-7.229,0.585,0.0557,0.0461,0.0189,-0.0583,0.8457,0.1079,0.2287,-0.1016,0.0379,0.0363,rest,-55
28.04,-38.239,-14.333,-14.703,-12.009,-21.397,0.877,27.947,2.61,-0.1181,-0.1031,-0.0377,-0.1416,0.0913,0.4059,-0.1728,0.0152,-0.0858,-0.1259,rest,-55
28.06,3.792,-13.266,-16.168,-32.386,1.292,21.34,14.146,29.84,-0.0675,0.0851,-0.1103,0.0709,0.4933,0.1495,0.4985,-0.1197,-0.0268,-0.1831,rest,-55
28.08,0.696,5.393,0.521,-9.483,-9.814,6.903,-3.186,-23.036,-0.1897,-0.0595,-0.1382,-0.0836,-0.127,-0.0438,-0.1998,0.4382,-0.2522,0.2418,rest,-55
28.1,-3.251,-13.151,11.752,-9.058,-16.139,35.796,-43.889,-4.897,0.019,0.1408,-0.0398,0.2661,0.2277,-0.7102,-0.4361,0.0474,-0.2288,0.1096,rest,-55
28.12,-9.075,-23.921,-19.292,17.038,-40.459,20.905,21.491,-6.628,-0.1404,0.0556,-0.0486,-0.1515,0.5727,-0.2653,-0.4416,0.057,-0.0136,0.2972,rest,-55
28.14,-7.61,-7.399,6.705,3.99,4.601,5.439,3.292,-8.33,0.0833,-0.036,0.0804,0.1388,-0.2033,0.7213,-0.2138,-0.1411,0.108,0.0883,rest,-55
28.16,1.436,16.365,5.053,41.315,-1.065,-17.09,-11.034,9.426,0.0486,0.0206,-0.085,0.1109,0.5811,0.0088,0.5432,0.1733,0.4437,0.0945,rest,-55
28.18,2.732,16.848,-8.672,8.142,26.614,16.39,-0.619,4.008,0.0758,0.0724,0.075,0.0339,-0.2474,-0.1995,0.1384,0.1663,0.1404,-0.135,rest,-55
28.2,-3.023,-23.486,-27.829,1.63,27.163,1.996,38.163,-3.282,0.0031,-0.0991,-0.0347,-0.119,-0.4636,-0.3519,0.0256,-0.1473,-0.1,0.082,rest,-55
28.22,-30.976,1.621,16.962,18.691,10.331,-1.044,-12.475,-1.647,0.1653,0.0273,-0.0107,0.0564,0.0149,0.0677,-0.074,-0.083,0.1992,-0.3901,rest,-55
28.24,9.572,-9.535,-38.104,-19.492,-0.721,2.03,14.8,16.16,-0.1547,0.0378,0.0729,0.0219,0.1507,-0.5798,-0.2971,0.2732,-0.0559,0.4446,rest,-55
28.26,-25.568,31.275,-12.214,17.249,-5.908,2.314,11.911,-12.267,0.0801,-0.0266,0.0178,-0.2645,-0.1012,0.3791,0.2084,0.1773,0.0107,0.3353,rest,-55
28.28,5.769,-13.202,17.103,18.452,12.592,-8.059,5.629,27.866,0.0478,-0.1478,-0.0629,-0.0675,-0.2263,-0.6334,0.5672,-0.1753,-0.1608,-0.3883,rest,-55
28.3,17.329,-1.817,-7.018,-5.96,11.756,-9.6,-39.778,-25.831,-0.1343,0.0275,0.093,0.1466,-0.4905,0.1861,-0.1845,0.5847,0.2767,0.3404,rest,-55
28.32,16.049,7.638,-8.052,-11.986,-16.002,12.352,31.208,-7.136,-0.0722,-0.1484,0.0245,0.1229,0.3838,0.4135,0.1246,0.018,0.2565,-0.222,rest,-55
28.34,-8.817,34.217,-21.492,-0.689,12.627,1.654,22.988,30.514,0.048,0.139,-0.0929,-0.0158,0.7216,0.5829,-0.3831,-0.0026,0.0272,0.0833,rest,-55
28.36,25.481,36.783,0.748,22.44,12.964,-0.423,-33.963,20.369,0.0605,0.039,-0.0981,0.1959,0.0457,-0.3424,-0.3907,0.1355,0.1414,-0.0926,rest,-55
28.38,9.253,13.352,2.799,-14.027,19.227,16.753,11.354,-16.675,-0.1331,0.0077,0.093,0.104,0.1753,-0.1351,-0.2413,-0.0034,-0.0015,0.2215,rest,-55
28.4,-9.594,-7.933,41.1,31.024,-17.656,29.375,-22.438,-8.681,-0.032,-0.0078,0.062,0.0106,0.1844,-0.1206,0.1123,0.0158,-0.2777,0.0966,rest,-55
28.42,1.921,-14.278,-8.497,-8.006,-4.898,35.179,41.805,-54.521,0.0488,0.0955,-0.0216,0.0928,0.4963,-0.4116,0.0401,0.3913,-0.2476,-0.023,rest,-55
28.44,-8.968,21.038,23.825,3.247,0.644,-34.383,28.46,-7.063,-0.0142,0.0972,0.0198,0.1004,0.181,0.0611,0.0931,-0.2246,-0.0298,0.2168,rest,-55
28.46,-17.973,-14.306,-17.592,3.068,28.051,10.943,-43.539,12.973,-0.0442,0.0509,-0.015,-0.086,-0.0214,-0.1324,0.0923,-0.1772,-0.225,0.1464,rest,-55
28.48,22.177,11.601,-12.975,-14.801,-13.65,17.808,-16.501,17.681,0.0637,0.1238,0.1063,0.0543,-0.4406,0.183,0.0346,-0.0747,0.2724,-0.0303,rest,-55
28.5,-10.589,22.481,-8.102,-11.59,-22.543,-16.404,-14.688,12.421,-0.1019,-0.1858,0.0303,-0.0634,-0.0049,0.3847,0.0215,0.3019,-0.0136,0.2014,rest,-55
28.52,-10.949,2.154,-18.659,-16.284,-4.493,-26.571,3.187,-6.055,0.0235,-0.1313,0.0702,0.1698,0.446,0.5712,0.0127,-0.0705,0.0975,-0.0476,rest,-55
28.54,-34.809,16.386,-4.688,-29.347,-10.166,-4.233,0.237,0.477,0.1369,-0.1289,-0.0152,-0.0879,0.3769,-0.1684,-0.1031,0.2099,0.265,0.2945,rest,-55
28.56,-32.862,9.658,5.402,-1.025,1.331,25.715,20.772,17.938,0.0207,0.2271,-0.0401,-0.1616,-0.0796,0.0173,0.391,-0.1022,0.0982,-0.2954,rest,-55
28.58,21.628,1.366,-5.611,42.633,21.398,-20.797,-2.188,54.726,0.1979,0.0923,-0.1847,0.1332,-0.1906,0.3971,-0.2168,0.0978,-0.1281,-0.0727,rest,-55
28.6,12.444,-26.378,47.448,-20.544,-21.663,12.503,25.839,-6.474,-0.1071,-0.0922,-0.103,0.0308,-0.021,0.1277,0.1095,0.1649,-0.082,-0.1476,rest,-55
28.62,3.126,-1.1,5.059,-14.234,12.844,-23.567,-8.808,22.581,-0.1131,0.105,-0.1409,-0.1585,-0.4482,0.035,0.2189,0.2585,0.2426,0.1725,rest,-55
28.64,-16.636,-16.81,15.756,28.426,-20.623,25.88,-38.407,7.799,-0.0104,-0.0204,0.0031,-0.0854,0.1338,0.0182,0.2806,0.3181,0.0254,-0.1637,rest,-55
28.66,-22.758,33.965,31.407,17.747,1.197,16.303,26.089,-12.359,0.003,-0.1106,-0.0129,0.1544,0.3236,0.0405,-0.808,-0.1312,0.0205,-0.0432,rest,-55
28.68,0.655,4.852,-10.674,-0.151,-2.989,-14.064,36.927,-9.529,-0.2254,0.1783,-0.0846,0.09,-0.2043,0.1708,-0.0144,0.2001,-0.0427,-0.1311,rest,-55
28.7,5.14,-7.65,-38.583,-12.03,57.375,-36.427,4.821,-4.858,0.1836,-0.1111,0.0101,0.0686,-0.0538,-0.2303,-0.0067,-0.0619,-0.0625,0.1861,rest,-55
28.72,8.059,11.035,6.606,19.198,26.085,-5.734,16.389,-25.924,-0.2253,0.1826,-0.0333,0.0252,-0.3676,-0.3814,-0.2139,0.1286,-0.1033,-0.0672,rest,-55
28.74,-14.89,23.316,17.371,-9.683,13.682,-4.905,-6.751,-0.994,0.0643,-0.0892,0.0502,0.2498,0.0549,0.0107,-0.0253,0.0956,-0.3221,0.3402,rest,-55
28.76,19.624,-12.89,0.631,-11.147,5.985,1.227,4.573,-20.566,-0.0482,0.1146,-0.0534,-0.2643,-0.0452,0.7234,0.2547,-0.1168,-0.0101,0.136,rest,-55
28.78,-35.125,-17.121,7.967,31.89,-8.786,31.34,-15.086,-67.71,0.0744,0.054,0.0736,0.0697,0.0575,-0.0776,-0.0662,-0.0921,-0.0801,-0.3622,rest,-55
28.8,-24.286,-3.268,-44.817,-40.157,-6.686,-2.567,-6.267,-47.598,0.1552,-0.1436,-0.0818,-0.1262,0.3897,0.1264,-0.142,-0.1087,0.0359,-0.2493,rest,-55
28.82,7.615,-10.973,10.393,9.714,-11.872,-41.054,-4.937,-28.989,0.0079,-0.0257,-0.0588,-0.1296,0.356,-0.1361,0.706,0.007,0.0703,0.0078,rest,-55
28.84,6.831,21.854,22.085,-35.332,17.11,9.943,0.718,34.251,0.1753,0.0905,-0.0544,-0.1192,0.2263,0.4079,-0.6086,0.2173,-0.051,-0.3618,rest,-55
28.86,9.388,18.188,-7.027,-21.147,34.242,-13.373,23.189,-30.261,0.0416,0.0388,0.0873,0.1493,-0.2441,0.1562,-0.41,-0.2756,-0.1157,0.0819,rest,-55
28.88,33.537,37.179,-7.098,6.111,18.86,15.308,-3.389,1.522,-0.011,-0.0208,-0.0341,-0.012,-0.1217,-0.3406,0.2588,0.1033,0.3753,0.0739,rest,-55
28.9,-8.339,-12.529,0.947,11.058,-4.894,-29.405,-14.78,0.361,0.074,-0.1486,0.0265,0.0221,-0.1355,-0.1761,-0.2209,0.0282,0.2254,0.2396,rest,-55
28.92,-22.48,-3.74,-43.87,2.184,11.953,31.419,-35.729,-21.761,0.0144,-0.1618,0.0172,0.0623,-0.3844,0.0398,-0.3637,0.2751,0.0413,-0.128,rest,-55
28.94,-24.763,7.783,27.159,-15.43,-8.793,-15.043,31.11,-38.173,0.1286,-0.0377,-0.0072,-0.0341,0.0719,-0.2189,0.3175,0.2198,-0.1967,0.1335,rest,-55
28.96,-7.13,1.033,30.503,-13.481,18.531,9.143,-3.881,7.348,0.0248,-0.1158,-0.0607,-0.1045,-0.083,0.4035,0.1743,-0.2865,-0.0547,0.0467,rest,-55
28.98,14.882,-13.015,-24.749,-1.127,11.381,4.697,-17.694,35.092,-0.0099,0.0194,-0.0662,0.1107,0.1716,0.0944,-0.3455,0.2188,0.1514,0.203,rest,-55
29.0,0.741,-1.497,-3.642,45.58,-10.849,-23.725,-7.465,-10.663,0.126,-0.1356,-0.0561,0.0191,0.3805,0.2139,0.4857,0.0692,-0.0407,0.1711,rest,-55
29.02,-27.343,-34.198,19.525,4.211,19.28,-17.047,25.696,13.407,-0.0031,0.0207,0.0347,-0.0857,-0.1155,0.0993,-0.1275,-0.2939,0.059,0.1672,rest,-55
29.04,21.371,10.646,16.366,19.75,1.593,-42.378,23.196,-17.866,-0.1131,-0.1103,0.2485,0.0441,-0.3125,-0.205,-0.0002,0.1085,0.0559,-0.1857,rest,-55
29.06,6.343,-12.224,20.938,1.126,-15.187,13.779,7.665,-9.497,0.073,0.0629,0.1202,0.071,-0.0642,-0.5072,0.056,0.0684,0.0102,-0.6022,rest,-55
29.08,13.577,-18.241,13.714,34.014,-5.056,8.77,0.656,10.512,0.0103,-0.0517,-0.0905,0.159,0.1316,0.2492,0.1197,0.1952,-0.1792,0.0166,rest,-55
29.1,10.11,25.853,53.462,8.15,-13.222,-23.913,-18.096,-15.482,-0.2901,-0.0676,0.0717,0.0075,-0.0776,-0.4866,0.3151,0.1024,-0.0026,-0.4405,rest,-55
29.12,-9.815,8.674,-0.571,3.839,13.709,3.095,12.994,-16.871,-0.1223,0.0477,0.0682,0.0519,0.0395,-0.0972,0.0633,0.0759,0.0879,0.5214,rest,-55
29.14,-18.416,64.52,-25.136,7.713,-23.897,6.125,19.642,0.652,0.0973,-0.0424,-0.205,0.0627,0.0092,-0.1439,-0.1232,0.0813,-0.1629,0.075,rest,-55
29.16,23.773,41.201,28.091,3.235,5.153,-8.005,-9.313,17.441,-0.0308,0.0366,-0.0963,0.137,-0.0967,0.3264,-0.2111,-0.1513,0.2656,-0.1252,rest,-55
29.18,-31.358,-20.799,17.134,15.212,-15.25,-12.634,13.46,26.318,-0.0069,0.0554,0.0873,0.2153,-0.3467,-0.2006,-0.1519,0.1655,-0.0504,0.0624,rest,-55
29.2,2.437,0.035,2.148,20.598,-19.412,-2.969,-24.306,4.531,-0.0196,0.1069,-0.0005,-0.0444,-0.074,0.517,-0.471,-0.1255,0.0072,-0.1273,rest,-55
29.22,9.814,-1.13,5.12,2.357,-2.061,-25.816,3.522,-35.268,-0.0672,0.0489,0.119,0.2349,-0.1285,-0.2595,0.1567,0.374,0.3065,-0.207,rest,-55
29.24,-2.81,17.007,18.394,11.837,-8.975,11.659,18.587,-18.64,0.133,0.0992,-0.0742,0.0925,0.2439,0.2553,0.4728,-0.0021,0.0663,-0.5277,rest,-55
29.26,22.316,20.392,27.121,-18.734,19.241,20.375,-13.018,21.119,0.0463,-0.1698,0.0584,-0.0767,-0.5028,0.11,-0.0196,0.2808,0.0363,0.1557,rest,-55
